tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,jenis_kelamin,usia,jumlah
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PEREMPUAN,30-34,1161
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PEREMPUAN,35-39,1454
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PEREMPUAN,40-44,1927
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PEREMPUAN,45-49,2458
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PEREMPUAN,50-54,2744
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PEREMPUAN,55-59,2891
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PEREMPUAN,60-64,2581
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PEREMPUAN,65-69,2181
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PEREMPUAN,70-75,2169
2020,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PEREMPUAN,>75,2023
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,PEREMPUAN,<15,1
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,PEREMPUAN,15-19,75
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,PEREMPUAN,20-24,462
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,PEREMPUAN,25-29,919
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,PEREMPUAN,30-34,1208
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,PEREMPUAN,35-39,1638
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,PEREMPUAN,40-44,2029
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,PEREMPUAN,45-49,2398
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,PEREMPUAN,50-54,2855
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,PEREMPUAN,55-59,3238
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,PEREMPUAN,60-64,3061
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,PEREMPUAN,65-69,2396
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,PEREMPUAN,70-75,2139
2020,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,PEREMPUAN,>75,1865
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,PEREMPUAN,<15,1
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,PEREMPUAN,15-19,67
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,PEREMPUAN,20-24,468
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,PEREMPUAN,25-29,1018
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,PEREMPUAN,30-34,1151
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,PEREMPUAN,35-39,1619
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,PEREMPUAN,40-44,1987
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,PEREMPUAN,45-49,2331
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,PEREMPUAN,50-54,2533
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,PEREMPUAN,55-59,2838
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,PEREMPUAN,60-64,2575
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,PEREMPUAN,65-69,1898
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,PEREMPUAN,70-75,1566
2020,DKI JAKARTA,JAKARTA TIMUR,KRAMATJATI,PEREMPUAN,>75,1229
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEREMPUAN,<15,0
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEREMPUAN,15-19,30
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEREMPUAN,20-24,238
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEREMPUAN,25-29,567
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEREMPUAN,30-34,678
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEREMPUAN,35-39,886
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEREMPUAN,40-44,1192
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEREMPUAN,45-49,1396
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEREMPUAN,50-54,1543
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEREMPUAN,55-59,1587
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEREMPUAN,60-64,1505
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEREMPUAN,65-69,1163
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEREMPUAN,70-75,896
2020,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEREMPUAN,>75,592
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PEREMPUAN,<15,6
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PEREMPUAN,15-19,149
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PEREMPUAN,20-24,1175
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PEREMPUAN,25-29,1941
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PEREMPUAN,30-34,2135
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PEREMPUAN,35-39,2982
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PEREMPUAN,40-44,3626
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PEREMPUAN,45-49,3789
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PEREMPUAN,50-54,3986
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PEREMPUAN,55-59,4175
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PEREMPUAN,60-64,3857
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PEREMPUAN,65-69,2532
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PEREMPUAN,70-75,1606
2020,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PEREMPUAN,>75,941
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PEREMPUAN,<15,4
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PEREMPUAN,15-19,83
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PEREMPUAN,20-24,459
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PEREMPUAN,25-29,944
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PEREMPUAN,30-34,1266
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PEREMPUAN,35-39,1937
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PEREMPUAN,40-44,2472
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PEREMPUAN,45-49,2983
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PEREMPUAN,50-54,3196
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PEREMPUAN,55-59,3369
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PEREMPUAN,60-64,3339
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PEREMPUAN,65-69,3097
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PEREMPUAN,70-75,2552
2020,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PEREMPUAN,>75,1750
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PEREMPUAN,<15,2
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PEREMPUAN,15-19,34
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PEREMPUAN,20-24,302
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PEREMPUAN,25-29,600
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PEREMPUAN,30-34,705
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PEREMPUAN,35-39,937
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PEREMPUAN,40-44,1199
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PEREMPUAN,45-49,1395
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PEREMPUAN,50-54,1556
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PEREMPUAN,55-59,1690
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PEREMPUAN,60-64,1575
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PEREMPUAN,65-69,1257
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PEREMPUAN,70-75,939
2020,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PEREMPUAN,>75,678
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,PEREMPUAN,<15,1
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,PEREMPUAN,15-19,89
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,PEREMPUAN,20-24,555
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,PEREMPUAN,25-29,983
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,PEREMPUAN,30-34,1163
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,PEREMPUAN,35-39,1493
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,PEREMPUAN,40-44,1785
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,PEREMPUAN,45-49,1995
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,PEREMPUAN,50-54,2184
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,PEREMPUAN,55-59,2449
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,PEREMPUAN,60-64,2475
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,PEREMPUAN,65-69,1689
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,PEREMPUAN,70-75,1235
2020,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,PEREMPUAN,>75,728
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PEREMPUAN,<15,2
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PEREMPUAN,15-19,38
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PEREMPUAN,20-24,395
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PEREMPUAN,25-29,780
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PEREMPUAN,30-34,910
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PEREMPUAN,35-39,1192
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PEREMPUAN,40-44,1524
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PEREMPUAN,45-49,1743
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PEREMPUAN,50-54,1942
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PEREMPUAN,55-59,2063
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PEREMPUAN,60-64,1842
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PEREMPUAN,65-69,1271
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PEREMPUAN,70-75,1005
2020,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PEREMPUAN,>75,582
